,true,preds
2141,1,1
2142,1,1
2143,1,1
2144,1,1
2145,1,1
2146,1,1
2147,1,1
2148,1,1
2149,1,1
2150,1,1
2151,0,0
2152,1,1
2153,1,1
2154,0,0
2155,1,1
2156,1,1
2157,1,1
2158,1,1
2159,0,0
2160,1,1
2161,1,1
2162,1,1
2163,1,1
2164,0,0
2165,1,1
2166,1,1
2167,1,1
2168,1,1
2169,1,1
2170,1,1
2171,0,0
2172,1,1
2173,0,0
2174,1,1
2175,1,1
2176,0,0
2177,1,1
2178,0,0
2179,1,1
2180,1,1
2181,1,1
2182,1,1
2183,1,1
2184,0,0
2185,0,0
2186,1,1
2187,0,0
2188,1,1
2189,0,0
2190,0,0
2191,0,0
2192,1,1
2193,1,1
2194,1,1
2195,0,0
2196,1,1
2197,1,1
2198,0,0
2199,1,1
2200,1,1
2201,0,0
2202,1,1
2203,1,1
2204,1,1
2205,0,0
2206,1,1
2207,0,0
2208,1,1
2209,1,1
2210,1,1
2211,1,1
2212,1,1
2213,1,1
2214,1,1
2215,1,1
2216,0,0
2217,0,0
2218,1,1
2219,1,1
2220,1,1
2221,1,1
2222,0,0
2223,1,1
2224,1,1
2225,1,1
2226,1,1
2227,1,1
2228,1,1
2229,0,0
2230,1,1
2231,1,1
2232,1,1
2233,0,0
2234,0,0
2235,1,1
2236,0,0
2237,1,1
2238,1,1
2239,1,0
2240,1,1
2241,1,1
2242,1,1
2243,0,0
2244,0,0
2245,1,1
2246,1,1
2247,1,1
2248,0,0
2249,0,0
2250,0,0
2251,1,1
2252,1,1
2253,1,1
2254,0,0
2255,1,1
2256,0,0
2257,1,1
2258,1,1
2259,1,1
2260,1,1
2261,1,1
2262,1,1
2263,0,0
2264,1,1
2265,1,1
2266,1,1
2267,0,0
2268,1,1
2269,0,0
2270,1,1
2271,1,1
2272,1,1
2273,0,0
2274,0,0
2275,1,1
2276,1,1
2277,0,0
2278,1,1
2279,0,0
2280,0,0
2281,1,1
2282,1,1
2283,1,1
2284,1,1
2285,1,1
2286,1,1
2287,0,0
2288,0,0
2289,1,1
2290,1,1
2291,0,0
2292,0,0
2293,1,1
2294,1,1
2295,0,0
2296,1,1
2297,0,0
2298,1,1
2299,0,0
2300,1,1
2301,1,1
2302,1,1
2303,1,1
2304,1,1
2305,0,0
2306,1,1
2307,0,0
2308,1,1
2309,1,1
2310,1,1
2311,1,1
2312,1,1
2313,1,1
2314,1,1
2315,1,1
2316,0,0
2317,1,1
2318,1,1
2319,0,0
2320,1,1
2321,1,1
2322,1,1
2323,0,0
2324,0,0
2325,1,1
2326,0,0
2327,1,1
2328,1,1
2329,1,1
2330,0,0
2331,0,0
2332,1,1
2333,1,1
2334,1,1
2335,1,1
2336,1,1
2337,1,0
2338,1,1
2339,0,0
2340,0,0
2341,1,1
2342,1,1
2343,1,1
2344,0,0
2345,1,1
2346,1,1
2347,1,1
2348,1,1
2349,1,1
2350,1,1
2351,0,0
2352,1,1
2353,1,1
2354,1,1
2355,1,1
2356,1,1
2357,1,1
2358,1,1
2359,0,0
2360,1,1
2361,0,0
2362,1,1
2363,0,0
2364,1,1
2365,1,1
2366,1,1
2367,1,1
2368,1,1
2369,1,1
2370,0,0
2371,1,1
2372,0,0
2373,1,1
2374,1,1
2375,1,1
2376,1,1
2377,1,1
2378,1,1
2379,0,0
2380,0,0
2381,1,1
2382,1,1
2383,1,1
2384,1,1
2385,1,1
2386,0,0
2387,0,0
2388,0,0
2389,0,0
2390,1,1
2391,1,1
2392,0,0
2393,1,1
2394,1,1
2395,0,0
2396,1,1
2397,1,1
2398,1,1
2399,1,1
2400,1,1
2401,0,0
2402,0,0
2403,1,1
2404,1,1
2405,1,1
2406,1,1
2407,1,1
2408,0,0
2409,1,1
2410,1,1
2411,1,1
2412,1,1
2413,1,1
2414,1,1
2415,1,1
2416,0,0
2417,0,0
2418,1,1
2419,1,1
2420,1,1
2421,0,0
2422,1,1
2423,1,1
2424,1,1
2425,0,0
2426,0,0
2427,1,1
2428,1,1
2429,1,1
2430,1,1
2431,1,1
2432,1,1
2433,1,1
2434,1,1
2435,1,1
2436,1,1
2437,1,1
2438,1,1
2439,1,1
2440,0,0
2441,1,1
2442,1,1
2443,1,1
2444,1,0
2445,1,1
2446,1,1
2447,1,1
2448,1,1
2449,1,1
2450,1,1
2451,1,0
2452,0,0
2453,1,1
2454,1,1
2455,1,1
2456,1,1
2457,0,0
2458,1,1
2459,1,1
2460,1,1
2461,1,1
2462,0,0
2463,1,1
2464,1,1
2465,0,0
2466,1,1
2467,1,1
2468,0,0
2469,0,0
2470,1,1
2471,0,0
2472,1,1
2473,1,1
2474,1,1
2475,0,0
2476,1,1
2477,1,1
2478,1,1
2479,0,0
2480,0,0
2481,1,1
2482,1,0
2483,1,1
2484,0,0
2485,1,1
2486,1,1
2487,0,0
2488,1,1
2489,1,1
2490,1,1
2491,1,1
2492,1,1
2493,1,1
2494,1,1
2495,1,0
2496,1,1
2497,1,1
2498,0,0
2499,0,0
2500,0,0
2501,1,1
2502,1,1
2503,1,1
2504,0,0
2505,1,1
2506,1,1
2507,1,1
2508,1,1
2509,0,0
2510,0,0
2511,1,1
2512,1,1
2513,1,1
2514,0,0
2515,1,1
2516,1,1
2517,0,0
2518,1,1
2519,1,1
2520,0,0
2521,1,1
2522,1,1
2523,1,1
2524,1,1
2525,1,1
2526,1,1
2527,1,1
2528,1,1
2529,1,1
2530,1,1
2531,0,0
2532,1,1
2533,1,1
2534,0,0
2535,0,0
2536,0,0
2537,0,0
2538,0,0
2539,1,1
2540,1,1
2541,0,0
2542,1,1
2543,0,0
2544,1,1
2545,0,0
2546,0,0
2547,0,0
2548,1,1
2549,1,1
2550,0,0
2551,0,0
2552,1,1
2553,1,1
2554,1,1
2555,1,1
2556,1,1
2557,1,1
2558,1,1
2559,0,0
2560,0,0
2561,0,1
2562,1,0
2563,1,1
2564,1,1
2565,1,1
2566,0,0
2567,1,1
2568,1,1
2569,1,1
2570,0,0
2571,1,1
2572,0,0
2573,1,1
2574,1,1
2575,1,1
2576,1,1
2577,0,0
2578,1,1
2579,1,1
2580,0,0
2581,1,1
2582,1,1
2583,1,1
2584,1,1
2585,0,0
2586,0,0
2587,0,0
2588,0,0
2589,1,1
2590,1,1
2591,1,1
2592,0,0
2593,1,1
2594,1,1
2595,1,1
2596,0,0
2597,1,1
2598,1,1
2599,1,1
2600,1,1
2601,1,1
2602,1,1
2603,1,1
2604,1,1
2605,1,1
2606,1,1
2607,1,1
2608,0,0
2609,0,0
2610,1,1
2611,0,0
2612,1,1
2613,1,1
2614,0,0
2615,1,1
2616,0,0
2617,0,0
2618,0,0
2619,1,1
2620,1,1
2621,1,1
2622,1,0
2623,0,0
2624,0,0
2625,1,1
2626,0,0
2627,0,0
2628,1,1
2629,1,1
2630,1,1
2631,0,0
2632,1,1
2633,1,1
2634,1,1
2635,0,0
2636,0,0
2637,0,0
2638,1,1
2639,1,1
2640,1,1
2641,0,0
2642,1,1
2643,0,0
2644,1,1
2645,1,1
2646,0,0
2647,0,0
2648,1,1
2649,0,0
2650,1,1
2651,1,1
2652,0,0
2653,1,1
2654,1,1
2655,1,1
2656,0,0
2657,1,1
2658,1,1
2659,1,1
2660,0,0
2661,0,0
2662,1,1
2663,0,0
2664,1,1
2665,0,0
2666,1,1
2667,1,1
2668,0,0
2669,1,1
2670,1,1
2671,0,0
2672,1,1
2673,1,1
2674,1,1
2675,1,1
2676,1,1
2677,1,1
2678,1,1
2679,0,0
2680,0,0
2681,1,1
2682,1,1
2683,1,1
2684,1,1
2685,1,1
2686,0,0
2687,0,0
2688,1,1
2689,0,0
2690,1,1
2691,1,1
2692,1,1
2693,1,1
2694,1,1
2695,1,1
2696,1,1
2697,1,1
2698,1,1
2699,1,1
2700,0,0
2701,1,1
2702,1,1
2703,1,1
2704,0,0
2705,0,0
2706,0,0
2707,1,0
2708,0,0
2709,0,0
2710,1,1
2711,0,0
2712,1,1
2713,0,0
2714,0,0
2715,1,1
2716,1,1
2717,1,1
2718,0,0
2719,1,0
2720,0,0
2721,1,1
2722,1,1
2723,0,0
2724,1,1
2725,0,0
2726,0,0
2727,0,0
2728,0,0
2729,0,0
2730,1,1
2731,0,0
2732,1,1
2733,0,0
2734,1,0
2735,1,1
2736,0,0
2737,1,1
2738,0,0
2739,0,0
2740,1,1
2741,0,0
2742,1,1
2743,1,1
2744,1,1
2745,1,1
2746,1,1
2747,1,1
2748,1,1
2749,1,1
2750,0,0
2751,1,1
2752,0,0
2753,0,0
2754,1,0
2755,1,1
2756,1,1
2757,1,1
2758,1,1
2759,1,1
2760,0,0
2761,1,1
2762,1,1
2763,0,0
2764,1,1
2765,0,0
2766,1,1
2767,1,1
2768,1,1
2769,1,1
2770,0,0
2771,1,1
2772,1,1
2773,0,0
2774,1,1
2775,1,1
2776,1,1
2777,1,1
2778,1,1
2779,1,1
2780,1,1
2781,1,1
2782,0,0
2783,0,0
2784,1,1
2785,1,1
2786,1,1
2787,0,0
2788,1,1
2789,1,1
2790,0,0
2791,1,1
2792,0,0
2793,1,1
2794,1,1
2795,1,1
2796,1,1
2797,1,1
2798,1,1
2799,1,1
2800,1,1
2801,1,1
2802,1,1
2803,0,0
2804,1,1
2805,1,1
2806,1,0
2807,1,1
2808,0,0
2809,1,1
2810,1,1
2811,1,1
2812,1,1
2813,1,1
2814,0,0
2815,1,1
2816,1,1
2817,0,0
2818,1,1
2819,1,1
2820,1,1
2821,1,1
2822,1,1
2823,0,0
2824,0,0
2825,0,0
2826,1,1
2827,1,1
2828,1,1
2829,1,1
2830,1,1
2831,1,1
2832,1,1
2833,1,1
2834,1,1
2835,1,1
2836,1,1
2837,1,1
2838,1,1
2839,1,1
2840,1,1
2841,1,1
2842,1,1
2843,1,1
2844,1,1
2845,1,1
2846,1,1
2847,1,1
2848,1,1
2849,0,0
2850,1,1
2851,1,1
2852,1,1
2853,1,1
2854,1,1
2855,1,1
2856,1,1
2857,1,1
2858,0,0
2859,1,1
2860,0,0
2861,1,1
2862,1,1
2863,1,1
2864,1,1
2865,1,1
2866,1,1
2867,1,1
2868,1,1
2869,1,1
2870,0,0
2871,1,1
2872,0,0
2873,1,1
2874,1,1
2875,0,0
2876,1,1
2877,1,1
2878,0,0
2879,1,1
2880,0,0
2881,1,1
2882,1,1
2883,1,1
2884,0,0
2885,1,1
2886,1,1
2887,1,1
2888,1,1
2889,1,1
2890,1,1
2891,1,1
2892,1,1
2893,1,1
2894,1,1
2895,0,0
2896,0,0
2897,1,1
2898,0,0
2899,0,0
2900,0,0
2901,0,0
2902,1,1
2903,1,1
2904,1,1
2905,1,1
2906,1,1
2907,1,1
2908,0,0
2909,1,1
2910,0,0
2911,0,0
2912,0,0
2913,1,1
2914,1,1
2915,0,0
2916,0,0
2917,1,1
2918,1,1
2919,0,0
2920,1,1
2921,0,0
2922,1,1
2923,1,1
2924,1,1
2925,1,1
2926,1,1
2927,1,1
2928,1,1
2929,0,0
2930,0,0
2931,1,1
2932,0,0
2933,0,0
2934,1,1
2935,0,0
2936,1,1
2937,1,1
2938,1,1
2939,1,1
2940,1,1
2941,1,1
2942,1,1
2943,1,1
2944,1,1
2945,1,1
2946,0,0
2947,1,1
2948,1,1
2949,1,1
2950,0,0
2951,1,1
2952,1,1
2953,1,1
2954,1,1
2955,1,1
2956,1,1
2957,1,1
2958,0,0
2959,0,0
2960,1,1
2961,1,1
2962,0,0
2963,1,1
2964,0,0
2965,0,0
2966,0,0
2967,0,0
2968,1,1
2969,1,1
2970,1,1
2971,1,1
2972,1,1
2973,0,0
2974,0,0
2975,1,1
2976,1,1
2977,0,0
2978,1,1
2979,1,1
2980,1,1
2981,1,1
2982,0,0
2983,1,1
2984,1,1
2985,1,1
2986,1,1
2987,0,0
2988,1,1
2989,1,1
2990,1,1
2991,1,1
2992,1,1
2993,0,0
2994,1,1
2995,1,1
2996,0,0
2997,0,0
2998,1,1
2999,0,0
3000,1,1
3001,1,1
3002,1,1
3003,0,0
3004,1,1
3005,0,0
3006,1,1
3007,1,1
3008,1,1
3009,0,0
3010,1,1
3011,1,1
3012,1,1
3013,0,0
3014,1,1
3015,0,0
3016,0,0
3017,1,1
3018,1,1
3019,0,0
3020,0,0
3021,1,1
3022,1,1
3023,1,1
3024,0,0
3025,1,1
3026,0,0
3027,1,1
3028,1,1
3029,1,1
3030,0,0
3031,1,1
3032,1,1
3033,1,1
3034,0,0
3035,1,1
3036,1,1
3037,1,1
3038,0,0
3039,0,0
3040,1,1
3041,1,1
3042,1,1
3043,1,1
3044,1,1
3045,1,1
3046,1,1
3047,1,1
3048,1,1
3049,0,0
3050,0,0
3051,0,0
3052,0,0
3053,1,1
3054,1,1
3055,0,0
3056,1,1
3057,1,1
3058,0,0
3059,1,1
3060,1,1
3061,0,0
3062,1,1
3063,0,0
3064,0,0
3065,1,1
3066,0,0
3067,0,0
3068,1,1
3069,0,0
3070,1,1
3071,1,1
3072,0,0
3073,1,1
3074,1,1
3075,1,1
3076,0,0
3077,1,1
3078,1,1
3079,1,1
3080,1,1
3081,0,0
3082,1,1
3083,1,1
3084,1,1
3085,0,0
3086,1,1
3087,1,1
3088,0,0
3089,1,1
3090,0,0
3091,0,0
3092,0,0
3093,1,1
3094,1,1
3095,0,0
3096,0,0
3097,1,1
3098,0,0
3099,1,1
3100,1,1
3101,1,1
3102,1,1
3103,1,1
3104,0,0
3105,1,1
3106,1,1
3107,1,1
3108,1,1
3109,0,0
3110,0,0
3111,0,0
3112,0,0
3113,0,0
3114,0,0
3115,1,1
3116,1,1
3117,0,0
3118,0,0
3119,0,0
3120,0,0
3121,0,0
3122,1,1
3123,0,0
3124,1,1
3125,1,1
3126,0,0
3127,1,1
3128,1,1
3129,0,0
3130,1,1
3131,1,1
3132,1,1
3133,1,1
3134,1,1
3135,1,1
3136,1,1
3137,1,1
3138,1,1
3139,0,0
3140,1,1
3141,1,1
3142,1,1
3143,1,1
3144,1,1
3145,1,1
3146,1,1
3147,1,1
3148,1,1
3149,1,1
3150,1,1
3151,0,0
3152,1,1
3153,0,0
3154,1,1
3155,1,1
3156,1,1
3157,1,1
3158,1,1
3159,1,1
3160,1,1
3161,0,0
3162,1,1
3163,0,0
3164,1,1
3165,1,1
3166,1,1
3167,0,0
3168,1,1
3169,0,0
3170,1,1
3171,0,0
3172,1,1
3173,1,1
3174,1,1
3175,1,1
3176,0,0
3177,1,1
3178,1,1
3179,1,1
3180,1,1
3181,0,0
3182,1,1
3183,1,1
3184,1,1
3185,1,0
3186,1,1
3187,1,1
3188,0,0
3189,1,1
3190,0,0
3191,0,0
3192,1,1
3193,0,0
3194,0,0
3195,1,1
3196,0,0
3197,1,1
3198,0,0
3199,1,1
3200,1,1
3201,0,0
3202,0,0
3203,1,1
3204,1,1
3205,1,1
3206,1,1
3207,0,0
3208,1,1
3209,0,0
3210,1,1
3211,0,0
3212,1,1
3213,1,1
3214,1,1
3215,1,1
3216,1,1
3217,1,1
3218,0,0
3219,0,0
3220,1,1
3221,1,1
3222,1,1
3223,0,0
3224,1,1
3225,1,1
3226,1,1
3227,0,0
3228,0,0
3229,0,0
3230,0,0
3231,0,0
3232,1,1
3233,0,0
3234,0,0
3235,1,1
3236,0,0
3237,0,0
3238,0,0
3239,1,1
3240,1,1
3241,1,1
3242,0,0
3243,0,0
3244,0,0
3245,0,0
3246,0,0
3247,0,0
3248,1,1
3249,1,1
3250,1,1
3251,1,1
3252,1,1
3253,1,1
3254,1,1
3255,1,1
3256,0,0
3257,1,1
3258,1,1
3259,1,1
3260,1,1
3261,1,1
3262,1,1
3263,1,1
3264,1,1
3265,0,0
3266,1,1
3267,1,1
3268,1,1
3269,0,0
3270,0,0
3271,0,0
3272,1,1
3273,1,1
3274,0,0
3275,1,1
3276,0,0
3277,1,1
3278,1,1
3279,1,1
3280,1,1
3281,1,1
3282,1,1
3283,1,1
3284,1,1
3285,1,1
3286,0,0
3287,0,0
3288,1,1
3289,1,1
3290,1,1
3291,1,1
3292,1,1
3293,1,1
3294,0,0
3295,0,0
3296,0,0
3297,1,1
3298,1,1
3299,1,1
3300,1,1
3301,1,1
3302,1,1
3303,0,0
3304,1,1
3305,1,1
3306,1,1
3307,1,1
3308,0,0
3309,1,1
3310,1,1
3311,0,0
3312,1,1
3313,1,1
3314,0,0
3315,1,1
3316,0,0
3317,1,1
3318,0,0
3319,0,0
3320,1,1
3321,1,1
3322,0,0
3323,1,1
3324,1,1
3325,1,1
3326,1,1
3327,1,1
3328,1,1
3329,0,0
3330,1,1
3331,1,1
3332,0,0
3333,0,0
3334,1,0
3335,1,1
3336,1,1
3337,1,1
3338,1,1
3339,1,1
3340,1,1
3341,1,1
3342,1,1
3343,0,0
3344,1,1
3345,1,1
3346,1,1
3347,1,1
3348,1,1
3349,1,1
3350,1,1
3351,1,1
3352,0,0
3353,1,0
3354,1,1
3355,1,1
3356,0,0
3357,0,0
3358,1,1
3359,1,1
3360,1,1
3361,1,1
3362,1,1
3363,1,1
3364,0,0
3365,1,1
3366,1,1
3367,1,1
3368,1,1
3369,0,0
3370,1,1
3371,1,1
3372,1,1
3373,0,0
3374,0,0
3375,0,0
3376,1,1
3377,1,1
3378,1,1
3379,0,0
3380,1,1
3381,0,0
3382,1,1
3383,1,1
3384,0,0
3385,0,0
3386,0,0
3387,0,0
3388,0,0
3389,1,1
3390,1,0
3391,1,1
3392,1,1
3393,1,1
3394,1,1
3395,1,1
3396,1,1
3397,1,1
3398,0,0
3399,1,1
3400,1,1
3401,0,0
3402,1,1
3403,1,1
3404,1,1
3405,1,1
3406,0,0
3407,0,0
3408,0,0
3409,1,1
3410,1,1
3411,0,0
3412,1,1
3413,1,1
3414,0,0
3415,1,1
3416,1,1
3417,0,0
3418,1,1
3419,1,1
3420,1,1
3421,0,0
3422,1,1
3423,0,0
3424,0,0
3425,1,1
3426,1,1
3427,0,0
3428,1,1
3429,0,0
3430,1,1
3431,1,1
3432,1,1
3433,0,0
3434,0,0
3435,1,1
3436,0,0
3437,0,0
3438,1,1
3439,1,1
3440,1,1
3441,0,0
3442,1,1
3443,1,1
3444,1,1
3445,1,1
3446,1,1
3447,1,1
3448,1,1
3449,1,1
3450,1,1
3451,1,1
3452,1,1
3453,1,1
3454,1,1
3455,1,1
3456,1,1
3457,1,1
3458,1,1
3459,1,1
3460,0,0
3461,1,1
3462,1,1
3463,1,1
3464,1,1
3465,1,1
3466,1,1
3467,1,1
3468,1,1
3469,1,1
3470,0,0
3471,1,1
3472,0,0
3473,1,1
3474,0,0
3475,0,0
3476,0,0
3477,1,1
3478,1,1
3479,0,0
3480,1,1
3481,0,0
3482,1,1
3483,1,1
3484,1,1
3485,1,1
3486,1,1
3487,1,1
3488,0,0
3489,1,1
3490,0,0
3491,1,1
3492,1,1
3493,1,1
3494,0,0
3495,1,1
3496,1,1
3497,1,1
3498,1,1
3499,1,1
3500,1,1
3501,1,1
3502,0,0
3503,1,1
3504,0,0
3505,1,1
3506,0,0
3507,1,1
3508,1,1
3509,1,1
3510,1,1
3511,1,1
3512,1,1
3513,1,1
3514,1,1
3515,1,1
3516,0,0
3517,1,1
3518,1,1
3519,0,0
3520,1,1
3521,1,1
3522,0,0
3523,0,0
3524,1,1
3525,1,1
3526,0,0
3527,1,1
3528,1,1
3529,1,1
3530,0,0
3531,1,1
3532,1,1
3533,1,1
3534,1,1
3535,1,1
3536,1,1
3537,1,1
3538,1,1
3539,1,1
3540,0,0
3541,0,0
3542,1,1
3543,0,0
3544,1,1
3545,1,1
3546,1,1
3547,1,1
3548,1,1
3549,0,0
3550,1,0
3551,0,0
3552,1,1
3553,1,1
3554,1,1
3555,0,0
3556,0,0
3557,1,1
3558,1,1
3559,1,1
3560,1,1
3561,1,1
3562,1,1
3563,1,1
3564,1,1
3565,1,1
3566,1,1
3567,1,1
3568,1,1
3569,0,0
3570,1,1
3571,1,1
3572,1,1
3573,1,1
3574,0,0
3575,1,1
3576,1,1
3577,0,0
3578,0,0
3579,1,1
3580,1,1
3581,0,0
3582,1,1
3583,1,1
3584,0,0
3585,0,0
3586,1,1
3587,1,1
3588,1,1
3589,0,0
3590,0,0
3591,1,1
3592,1,1
3593,1,1
3594,1,1
3595,1,1
3596,1,1
3597,1,1
3598,0,0
3599,1,1
3600,1,1
3601,1,1
3602,1,1
3603,1,1
3604,1,1
3605,0,0
3606,0,0
3607,1,1
3608,0,0
3609,1,1
3610,1,0
3611,1,1
3612,0,0
3613,1,1
3614,0,0
3615,1,1
3616,1,1
3617,0,0
3618,1,1
3619,1,1
3620,1,1
3621,1,1
3622,0,0
3623,1,1
3624,0,0
3625,0,0
3626,1,1
3627,1,1
3628,1,1
3629,1,1
3630,1,1
3631,0,0
3632,0,0
3633,1,1
3634,1,1
3635,1,1
3636,0,0
3637,1,1
3638,1,1
3639,0,0
3640,1,1
3641,0,0
3642,0,0
3643,1,1
3644,1,1
3645,1,1
3646,1,1
3647,0,0
3648,1,1
3649,0,0
3650,0,0
3651,1,1
3652,1,1
3653,1,1
3654,1,1
3655,1,1
3656,1,1
3657,0,0
3658,1,1
3659,1,1
3660,0,0
3661,1,1
3662,1,1
3663,1,1
3664,0,0
3665,1,1
3666,1,1
3667,1,1
3668,1,1
3669,1,1
3670,1,1
3671,0,0
3672,1,1
3673,1,1
3674,0,0
3675,0,0
3676,0,0
3677,0,0
3678,0,0
3679,0,0
3680,0,0
3681,1,1
3682,1,1
3683,0,0
3684,1,1
3685,1,1
3686,1,1
3687,0,0
3688,1,1
3689,1,1
3690,1,1
3691,1,1
3692,1,1
3693,0,0
3694,1,1
3695,1,1
3696,1,1
3697,1,1
3698,0,0
3699,1,1
3700,1,1
3701,0,0
3702,1,1
3703,1,1
3704,1,1
3705,1,1
3706,1,1
3707,0,0
3708,1,1
3709,1,1
3710,1,1
3711,1,1
3712,1,1
3713,1,1
3714,1,1
3715,0,0
3716,1,1
3717,1,1
3718,0,0
3719,1,1
3720,1,1
3721,1,1
3722,0,0
3723,1,1
3724,0,0
3725,1,1
3726,1,1
3727,1,1
3728,1,1
3729,1,1
3730,1,1
3731,1,1
3732,1,1
3733,1,1
3734,1,1
3735,1,1
3736,1,1
3737,1,1
3738,1,1
3739,1,1
3740,1,1
3741,1,1
3742,0,0
3743,1,1
3744,1,1
3745,1,1
3746,1,1
3747,1,1
3748,1,1
3749,0,0
3750,1,1
3751,0,0
3752,1,1
3753,0,0
3754,1,1
3755,0,0
3756,0,0
3757,1,1
3758,1,1
3759,1,1
3760,1,1
3761,1,1
3762,0,0
3763,1,1
3764,0,0
3765,1,1
3766,0,0
3767,1,1
3768,1,1
3769,1,1
3770,1,1
3771,0,0
3772,1,1
3773,0,0
3774,0,0
3775,0,0
3776,1,1
3777,1,1
3778,1,1
3779,1,1
3780,0,0
3781,1,1
3782,1,1
3783,1,1
3784,1,1
3785,1,1
3786,1,1
3787,0,0
3788,1,1
3789,1,1
3790,1,1
3791,0,0
3792,1,1
3793,1,1
3794,1,1
3795,0,0
3796,1,1
3797,0,0
3798,1,1
3799,1,1
3800,0,0
3801,1,1
3802,1,1
3803,1,1
3804,1,1
3805,1,1
3806,1,0
3807,0,0
3808,0,0
3809,1,1
3810,0,0
3811,0,0
3812,1,1
3813,1,1
3814,1,1
3815,1,1
3816,1,1
3817,1,1
3818,0,0
3819,1,1
3820,1,1
3821,1,1
3822,1,1
3823,1,1
3824,0,0
3825,0,0
3826,1,1
3827,0,0
3828,0,0
3829,0,0
3830,1,1
3831,0,0
3832,1,1
3833,1,1
3834,1,1
3835,1,1
3836,0,0
3837,1,1
3838,0,0
3839,0,0
3840,1,1
3841,1,0
3842,1,1
3843,1,1
3844,1,1
3845,1,1
3846,1,1
3847,0,0
3848,1,1
3849,0,0
3850,0,0
3851,0,0
3852,1,1
3853,1,1
3854,1,1
3855,0,0
3856,1,1
3857,0,0
3858,1,1
3859,0,0
3860,1,1
3861,0,0
3862,1,1
3863,1,1
3864,1,1
3865,1,1
3866,0,0
3867,1,1
3868,0,0
3869,1,1
3870,1,1
3871,1,1
3872,1,1
3873,1,1
3874,1,1
3875,1,1
3876,1,1
3877,1,1
3878,0,0
3879,1,1
3880,0,0
3881,1,1
3882,1,1
3883,1,1
3884,1,1
3885,1,1
3886,1,1
3887,1,1
3888,0,0
3889,1,1
3890,1,1
3891,0,0
3892,1,1
3893,1,1
3894,1,1
3895,1,1
3896,0,0
3897,1,1
3898,1,0
3899,1,1
3900,0,0
3901,0,0
3902,1,1
3903,1,1
3904,1,1
3905,1,1
3906,1,1
3907,1,1
3908,1,1
3909,0,0
3910,1,1
3911,0,0
3912,0,0
3913,1,1
3914,1,1
3915,0,0
3916,0,0
3917,1,1
3918,1,1
3919,0,0
3920,1,1
3921,1,1
3922,0,0
3923,1,1
3924,1,1
3925,1,1
3926,1,1
3927,1,1
3928,0,0
3929,0,0
3930,1,1
3931,0,0
3932,0,0
3933,0,0
3934,1,1
3935,1,1
3936,1,1
3937,1,1
3938,1,1
3939,1,1
3940,1,1
3941,0,0
3942,1,1
3943,1,1
3944,1,1
3945,0,0
3946,0,0
3947,1,1
3948,0,0
3949,1,1
3950,1,1
3951,1,1
3952,1,1
3953,1,1
3954,0,0
3955,1,1
3956,1,1
3957,0,0
3958,1,1
3959,0,0
3960,1,1
3961,0,0
3962,1,1
3963,1,1
3964,1,1
3965,0,0
3966,0,0
3967,1,1
3968,0,0
3969,1,1
3970,0,0
3971,1,1
3972,1,1
3973,0,0
3974,0,0
3975,1,1
3976,0,0
3977,1,1
3978,1,1
3979,1,1
3980,1,1
3981,1,1
3982,0,0
3983,0,0
3984,0,0
3985,0,0
3986,0,0
3987,0,0
3988,0,0
3989,1,0
3990,0,0
3991,1,1
3992,1,1
3993,0,0
3994,1,1
3995,0,0
3996,0,0
3997,1,1
3998,1,1
3999,0,0
4000,0,0
4001,1,1
4002,1,1
4003,1,1
4004,1,1
4005,1,1
4006,1,1
4007,0,0
4008,1,1
4009,0,0
4010,1,1
4011,1,1
4012,1,1
4013,0,0
4014,1,1
4015,0,0
4016,1,1
4017,1,1
4018,0,0
4019,1,1
4020,0,0
4021,1,1
4022,1,1
4023,1,1
4024,1,1
4025,1,1
4026,1,1
4027,1,1
4028,0,0
4029,1,1
4030,1,1
4031,0,0
4032,1,1
4033,0,0
4034,0,0
4035,1,1
4036,1,1
4037,0,0
4038,1,1
4039,1,1
4040,1,1
4041,1,1
4042,1,1
4043,1,1
4044,1,1
4045,1,1
4046,1,1
4047,1,1
4048,1,1
4049,1,0
4050,1,1
4051,0,0
4052,1,1
4053,1,1
4054,1,1
4055,1,1
4056,0,0
4057,1,1
4058,1,1
4059,1,1
4060,1,1
4061,0,0
4062,0,0
4063,0,0
4064,1,1
4065,1,1
4066,0,0
4067,1,0
4068,1,1
4069,1,1
4070,1,1
4071,1,1
4072,1,1
4073,1,1
4074,1,1
4075,1,1
4076,1,1
4077,1,1
4078,1,1
4079,1,1
4080,1,1
4081,1,1
4082,0,0
4083,0,0
4084,1,1
4085,0,0
4086,1,1
4087,0,0
4088,1,1
4089,1,1
4090,0,0
4091,1,1
4092,1,1
4093,1,1
4094,0,0
4095,0,0
4096,1,1
4097,1,1
4098,1,1
4099,1,1
4100,1,1
4101,1,1
4102,0,0
4103,1,1
4104,1,1
4105,1,1
4106,1,1
4107,1,1
4108,0,0
4109,0,0
4110,0,0
4111,1,1
4112,1,1
4113,0,0
4114,1,0
4115,1,1
4116,1,1
4117,1,1
4118,0,0
4119,1,1
4120,0,0
4121,1,1
4122,1,1
4123,1,1
4124,1,1
4125,1,0
4126,0,0
4127,1,1
4128,1,1
4129,1,1
4130,1,1
4131,1,1
4132,1,1
4133,0,0
4134,0,0
4135,1,1
4136,1,1
4137,0,0
4138,0,0
4139,1,1
